"Id","Company Name","Email","Phone","Street","City","State","Zip Code","DEA #","Account Classification", "Classification Type", "Active/Suspended", "Suspended Date", "Suspension Reason", "Account Status", "Approved","Registered On", "How did you hear about us?", "What do you hope to achieve by joining?", "Last Login"
"100215","Prescription Supply","gnr.mca@gmail.com","512-896-6532","3467 E Spring Creek Pkwy","PLano","TX","75023","BL7972742","Wholesaler","","active","2015-07-24","; User suspended on 07/24/2015 - Reason: For Demo","final","1","Feb. 20, 2015 10:19:19","N/A","N/A","N/A"
"100217","TRX1 Pharma","text342@gmail.com","512-524-5247","3665 E. Spring Pkwy","Plano","FL","75023","TX7932973","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Apr. 21, 2015 17:41:06","N/A","N/A","N/A"
"100218","Hellosign Pharmacy","jeffd@trxadedev.com","941-925-2424","1717 Redwood St.","Sarasota","FL","34231","AB1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Apr. 25, 2015 20:17:44","N/A","N/A","N/A"
"100222","Mailorder Trade","test1@sysupport.com","727-555-1212","123 Main Street","Tampa","FL","12345","RC1234567","Pharmacy","Mailorder","active","0000-00-00","","ready","1","Apr. 29, 2015 21:35:29","N/A","N/A","N/A"
"100223","clinic trade","test2@sysupport.com","727-555-1212","123 Main Street","Tampa","DE","12345","RC2345678","Medical Facility","Primary Care","active","0000-00-00","","ready","1","Apr. 29, 2015 21:56:19","N/A","N/A","N/A"
"100224","hospital trade","test3@sysupport.com","727-555-1212","123 Main Street","Tampa","DE","12345","RC1111111","Pharmacy","Hospital","active","0000-00-00","","ready","1","Apr. 29, 2015 22:15:31","N/A","N/A","N/A"
"100230","Reg Test Hellosign","akbar.ahmed@trxadedev.com","570-555-6228","1630 GRACE VIEW DRIVE","Plymouth","DE","46563","DJ1212122","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Apr. 30, 2015 10:57:02","N/A","N/A","N/A"
"100231","Reg Test Hellosign 2","nagarjuna.golamaru@amzur.com","915-730-4598","129 rio rd","El Paso","TX","79922","DJ1212124","Wholesaler","Distributor","active","0000-00-00","","final","1","Apr. 30, 2015 14:27:36","N/A","N/A","N/A"
"100235","legal deal trade","jeffd@trxadedev.com","234-234-2344","1515 street","Bend","OR","82959","HS1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","May. 01, 2015 17:08:06","N/A","N/A","N/A"
"100236","trade name","jeffd@trxadedev.com","234-234-2444","1717 redwood st.","bend","OR","23456","SH1234677","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","May. 01, 2015 18:18:12","N/A","N/A","N/A"
"100237","Brynn Preston","kevin.najafi@dev2.trxadedev.com","570-451-0339","Iure natus quibusdam rerum consectetur modi quisquam atque qui ut enim ducimus possimus","irvine","CA","96937","KV1111111","Pharmacy","","active","0000-00-00","","new","1","May. 27, 2015 10:30:21","N/A","N/A","N/A"
"100238","asdfasfd","er@email.com","234-234-2344","asdfasd","asdfasdf","GA","23456","RT1234567","Pharmacy","Chain","active","0000-00-00","","new","1","May. 29, 2015 10:59:16","N/A","N/A","N/A"
"100239","Hello Test Final","smilekitty131@gmail.com","555-762-5568","4677 W FM 1988","Wooster","CA","46001","DJ1231234","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","May. 29, 2015 22:50:28","N/A","N/A","N/A"
"100240","Test Amerisource","trxade123@gmail.com","512-854-7852","3665 E Spring Creek Pkwy","Auburn","IN","46706","TR6756789","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jul. 22, 2015 11:32:23","N/A","N/A","N/A"
"100241","cntrl sub pharma","akbar.ahmed@trxadedev.com","512-765-4567","354 Spring Creek pkwy","plano","TX","32","TR3323343","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jul. 29, 2015 14:51:45","N/A","N/A","N/A"
"100242","cntl subs pharma1","akbar.ahmed@trxadedev.com","512-897-4568","568 Spriing creek Pkwy","plano","TX","75023","CR3433518","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jul. 29, 2015 17:11:40","N/A","N/A","N/A"
"100243","cntrl sub pharma2","akbar.ahmed@trxadedev.com","512-980-9876","768 spring creek pkwy","plano","TX","75023","CS3433519","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jul. 29, 2015 17:35:08","N/A","N/A","N/A"
"100244","Asan Demo Drugs","jeff@trxade.com","234-234-2344","12345 Main Street","Austin","TX","73301","ML1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Aug. 14, 2015 15:37:56","N/A","N/A","N/A"
"100245","test","jeff@flyingdiamond.com","123-123-1233","test","test","AL","12345","KL1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Oct. 22, 2015 22:29:41","N/A","N/A","N/A"
"100246","Test","u.asan85@gmail.com","609-487-7895","121 Atlantic Ave","Ventnor","NJ","08406","DL5895871","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Oct. 23, 2015 20:14:23","N/A","N/A","N/A"
"100247","dfasdfa","jeff@trxader.com","123-123-1233","sdfasdfasd","fasdfasdf","AL","12345","DD1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Dec. 10, 2015 15:41:44","N/A","N/A","N/A"
"100248","dfasdfa","jeff@trxade.com.com","123-123-1233","sdfasdfasd","fasdfasdf","LA","12345","DD1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Dec. 10, 2015 15:44:43","N/A","N/A","N/A"
"100249","test","hl@trxade.com","123-123-1233","test","tes","AZ","23456","HL1234567","Wholesaler","Full Line Wholesaler","active","0000-00-00","","final","1","Jan. 07, 2016 09:38:14","N/A","N/A","N/A"
"100250","dfasdfa","jeff@trxade.com","123-123-1233","sdfasdfasd","fasdfasdf","KS","12345","FX1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jan. 15, 2016 17:01:07","N/A","N/A","N/A"
"100251","Trade","nagarjuna.reddy@dev2.trxadedev.com ","123-123-1234","11234 way","Tampa","DE","34566","KL1234566","Pharmacy","","active","0000-00-00","","final","1","Mar. 14, 2016 11:39:20","N/A","N/A","N/A"
"100252","Test","asanm85@yandex.com","895-895-4578","103 rogers st ","clearwater","FL","33756","AM1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Mar. 22, 2016 00:18:59","N/A","N/A","N/A"
"100253","test","asanm85@yandex.com","608-621-7845","103 rogers st","clearwater","FL","33756","AN1234567","Pharmacy","","active","0000-00-00","","new","1","Mar. 22, 2016 10:47:41","N/A","N/A","N/A"
"100254","","test@test.com","555-555-1234","123 Test Street","Palmcity","FL","33569","AH1234567","Pharmacy","","active","0000-00-00","","ready","1","Apr. 11, 2016 11:46:06","N/A","N/A","N/A"
"100255","","test@test.com","wer","wer","wer","AK","33569","SS1234567","Pharmacy","Long Term Care","active","0000-00-00","","ready","1","Apr. 14, 2016 15:21:39","N/A","N/A","N/A"
"100256","Test","test@test5.com","555-555-5555","Test","Test","FL","33569","ZZ1236547","Pharmacy","","active","0000-00-00","","ready","1","Apr. 18, 2016 08:54:16","N/A","N/A","N/A"
"100257","TEs","jeff@trxade.com","234-234-2344","234234","asdfasdf","FL","32423","RT1235567","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Apr. 25, 2016 14:16:52","N/A","N/A","N/A"
"100258","","dru@dru.com","8135555555","11107 Lake Lanier Dr","Riverview","FL","33569","AA9999965","Pharmacy","Long Term Care","active","0000-00-00","","ready","1","May. 23, 2016 09:31:44","N/A","N/A","N/A"
"100259","111","druheard73@gmail.com","18134401789","11107 Lake Lanier Dr","Riverview","FL","33569","AA0987654","Pharmacy","Long Term Care","active","0000-00-00","","ready","1","May. 26, 2016 11:00:38","N/A","N/A","N/A"
"100260","Trade Name","gnr.mca@gmail.com","123-123-1233","12345","devner","CA","34959","KK2234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","new","1","Jun. 10, 2016 07:55:39","N/A","N/A","N/A"
"100261","","nagarjuna.golamaru@amzur.com","9876543210","Test Legal Address","Test City","AL","32045","AJ1231234","Manufacturer","","active","0000-00-00","","new","1","Jul. 11, 2016 14:26:25","N/A","N/A","N/A"
"100262","Trade or DBA Name for Company","sravanimudumba8@gmail.com","123-123-1233","Street Address","City","FL","24232","MK1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jul. 13, 2016 16:53:43","N/A","N/A","N/A"
"100263","Boogers","druheard73@gmail.com","813-440-1234","11107 Lake liver road","Riverview","FL","33569","AH0987654","Pharmacy","Retail Pharmacy","active","0000-00-00","","ready","1","Jul. 25, 2016 10:29:34","N/A","N/A","N/A"
"100264","Tester","andrew.heard@wprx.com","813-555-5555","111","Riverview","FL","33569","AZ1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","valid","1","Jul. 28, 2016 11:03:04","N/A","N/A","N/A"
"100265","Email Demo Test1","gnreddyg1987@gmail.com","407-969-3147","11592 Darlington dr","Orlando","FL","32837","TS1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Oct. 31, 2016 10:36:51","N/A","N/A","N/A"
"100266","DemoTestHawaii","rolf.bansbach@trxadedev.com","407-969-3147","1 Lua Ln","Honolulu","HI","60178","HI1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Oct. 31, 2016 11:23:28","N/A","N/A","N/A"
"100267","Test - American API","gnreddyg1987@gmail.com","907-385-6177","Test street address","Test city","AK","85705","AA1234568","Wholesaler","Other","active","0000-00-00","","final","1","Jan. 06, 2017 05:21:00","N/A","N/A","N/A"
"100268","Test trade name","zyxtestinfo@gmail.com","989-516-4181","Test address","Test city","AK","85705","AA1234569","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 08, 2017 22:15:43","N/A","N/A","N/A"
"100269","Sam","zyxtestinfo@gmail.com","989-516-4181","SUITE 5A-1204","TUCSON AZ 85705","AK","85705","AA1234560","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 10, 2017 02:41:24","N/A","N/A","N/A"
"100270","Tex","gnreddyg1987@gmail.com","123-456-4789","SUITE 5A-1204","TUCSON AZ 85705","ND","85705","AA1234561","Pharmacy","Retail Pharmacy","active","2017-02-05","; User suspended on 02/05/2017 - Reason: suspend; User suspended on 02/05/2017 - Reason: Suspend","new","1","Jan. 10, 2017 03:35:04","N/A","N/A","N/A"
"100271","Trxade Prime on QA3","lakshmi.tamminana@amzur.com","989-516-4181","Street address Tex","New york","NY","10005","AA1234564","Wholesaler","Full Line Wholesaler","active","2017-02-06","; User suspended on 02/05/2017 - Reason: Suspend; User suspended on 02/06/2017 - Reason: Suspend","final","1","Jan. 30, 2017 22:23:27","N/A","N/A","May. 29, 2025 05:18:30"
"100272","Trix Thomas","gnreddyg1987@gmail.com","977-956-7458","Test address","Tudson","AK","85706","AA1234565","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Jan. 30, 2017 23:36:58","N/A","N/A","N/A"
"100273","GNR Pharmacy","nagarjuna.reddy@trxadedev.com","727-515-7298","12320 Lake Blvd","Florida","AK","32013","SZ1234567","Pharmacy","Retail Pharmacy","active","0000-00-00","","final","1","Oct. 08, 2018 20:00:00","N/A","N/A","Mar. 13, 2026 07:57:17"
"100274","Test Legal GPO","nagarjuna.golamaru@amzur.com","989-516-4181","SUITE 5A-1204","TUCSON AZ 85705","NY","10005","SZ1234568","Wholesaler","Full Line Wholesaler","active","0000-00-00","test","final","1","Jan. 31, 2017 23:47:18","N/A","N/A","N/A"
"100275","TexTest legal name","zyxtestinfo@gmail.com","989-516-4181","Test address","Test city","AK","85705","AA1234566","Pharmacy","Retail Pharmacy","active","0000-00-00","Account reactivated for testing purposes.","final","1","Feb. 08, 2017 06:56:33","N/A","N/A","N/A"
"100276","Test legal'name","gnr.mca@gmail.com","989-516-4127","Test address","Denvar","DE","52101","QQ1234500","Pharmacy","Closed Door","active","0000-00-00","","final","1","Oct. 08, 2017 20:00:00","N/A","N/A","N/A"
"100277","Test Regist April 2017","sravanimudumba8@gmail.com","843-938-3489","1771 Street","City","ID","89034","LL1234578","Pharmacy","","active","0000-00-00","","valid","1","Apr. 24, 2017 09:26:32","N/A","N/A","N/A"
"100278","Test Regist April 2017","gnr.mca@gmail.com","123-123-1233","1771 Street","sara","AL","23456","LK1234578","Pharmacy","","active","0000-00-00","","final","1","May. 08, 2017 16:58:13","N/A","N/A","N/A"
"100279","Test Store Setup","nagarjuna.golamaru@amzur.com","123-123-1233","1771 Street","sara","FL","13253","TT5533223","Wholesaler","","active","0000-00-00","","final","1","May. 11, 2017 11:17:31","N/A","N/A","N/A"
"100281","np","nagarjuna.golamaru@amzurtech.com","512-896-6532","1234 G Spring Creek Pkwy PLano, TX","Hyd","HI","85705","PN1234567","Wholesaler","","active","0000-00-00","","final","1","Aug. 10, 2017 08:00:19","N/A","N/A","N/A"
"100282","HR","nagarjuna.golamaru@amzur.com","234567890","5-25 hyd, ind","hyd","WA","50443","HR1234567","Wholesaler","","active","0000-00-00","","final","1","Aug. 18, 2017 14:47:55","N/A","N/A","N/A"
"100283","Vijay","nagarjuna.golamaru@amzur.com","123-235-2580","Apple Street  ","Texas","TX","20015","VJ1234567","Wholesaler","Full Line Wholesaler","active","2018-09-27","; User suspended on 09/27/2018 - Reason: Need Application","final","1","Aug. 24, 2017 06:02:11","N/A","N/A","N/A"
"100284","Charan P","gnreddyg1987@gmail.com","512-896-6531","3467 E Spring Creek Pkwy PLano, TX 75023","Pkwy PLano","TX","75023","CP1234567","Pharmacy","Long Term Care","active","0000-00-00","","final","1","Aug. 28, 2017 09:56:27","N/A","N/A","N/A"
"100285","Child3_Test Legal for Sank IPC","nagarjuna.golamaru@amzur.com","803-777-7771","1600 Hampton Street","Columbia","SC","29208","HA1234567","Wholesaler","","active","2018-08-28","; User suspended on 09/15/2017 - Reason: temporarily Suspend; User suspended on 09/18/2017 - Reason: Temp Suspend; User suspended on 08/28/2018 - Reason: need Application","final","1","Aug. 28, 2017 11:27:35","N/A","N/A","N/A"
"100286","AS","gnr.mca@gmail.com"," 	989-516-4181","SUITE 5A-1204","TUCSON AZ 85705","TX","75023","AS1234567","Pharmacy","","active","0000-00-00","","new","1","Sep. 07, 2017 09:03:14","N/A","N/A","N/A"
"100287","ANU","gnr.mca@gmail.com"," 	989-516-4181","1234 G Spring Creek Pkwy PLano, TX","PLano","TX","12570","AR9985852","Pharmacy","","active","0000-00-00","","final","1","Sep. 11, 2017 12:33:53","N/A","N/A","N/A"
"100289","","xyz@trxade.com","(987)654-3210","5 th colony at gnr","","","","GN7654321","Pharmacy","","suspended","0000-00-00","","new","0","N/A","N/A","N/A","N/A"
"100290","Prasad N","gnr.mca@gmail.com","996-660-0610","test address  10001","test city","NY","10005","PN7654321","Pharmacy","Chain,Hospital","active","0000-00-00","","final","1","Dec. 18, 2017 08:00:15","N/A","N/A","N/A"
"100291","Vani","gnr.mca@gmail.com","123-456-4789","3467 E Spring Creek Pkwy PLano, TX 75023","Test City","NY","10005","VM1234567","Pharmacy","Retail Pharmacy,Hospital","active","0000-00-00","","final","1","Jan. 08, 2018 15:04:17","N/A","N/A","N/A"
"100292","Mr","gnr.mca@gmail.com","989-516-4133","3467 E Spring Creek Pkwy PLano, TX 75023","New York","NY","10005","GN1234567","Pharmacy","Chain,Retail Pharmacy","active","2018-08-10","; User suspended on 08/10/2018 - Reason: reddy; User suspended on 08/10/2018 - Reason: reddy","final","1","Jan. 05, 2018 09:36:22","N/A","N/A","N/A"
"100293","Test Pharmacy","vani@trxadedev.com","123-456-7890","3480 Land o lakes Blvd","Tampa","FL","34655","SQ1234567","Pharmacy","","active","0000-00-00","","final","1","Jan. 09, 2018 11:54:28","N/A","N/A","N/A"
"100294","GNReddy","gnr.mca@gmail.com","512-896-6531","3467 E Spring Creek Pkwy PLano, TX 75023","Pkwy PLano","NY","10005","RK1234567","Pharmacy","Retail Pharmacy,Hospital","active","0000-00-00","","final","1","Jan. 24, 2018 04:58:20","N/A","N/A","N/A"
"100295","Anuradha, Andy","nagarjuna.reddy@trxadedev.com","512-896-6531","3467 E Spring Creek Pkwy PLano, TX 75023","Texas","NY","10005","DA1234567","Pharmacy","Other","active","2023-06-27","; User suspended on 04/19/2018 - Reason: Testing; User suspended on 06/20/2023 - Reason: Need latest documents; User suspended on 06/27/2023 - Reason: Need documents of hte user","final","1","Sep. 13, 2017 20:00:00","N/A","N/A","N/A"
"100296","Charan","nagarjuna.golamaru@amzur.com","5128966531","3467 E Spring Creek Pkwy PLano, TX 75023","Pkwy PLano","TX","75023","RN1234567","Wholesaler","Distributor","active","0000-00-00","","final","1","Jan. 29, 2018 11:11:25","N/A","N/A","N/A"
"100297","Reddy","gnreddyg1987@gmail.com","512-896-6531","3467 E Spring Creek Pkwy PLano, TX 75023","Pkwy PLano","KS","10015","GK1234567","Pharmacy","Long Term Care","active","0000-00-00","","new","1","Jan. 29, 2018 11:15:27","N/A","N/A","N/A"
"100298","Srikanth","gnr.mca@gmail.com","998-585-0000","HNO-5/24 street-105 , ","Newyork","NY","10005","SP1234567","Pharmacy","","active","0000-00-00","","final","1","Mar. 20, 2018 14:16:37","N/A","N/A","N/A"
"100299","SivaRam","gnr.mca@gmail.com","999-999-9999","Flot No-505 James Street Florida","Florida","FL","25004","PS1234567","Pharmacy","","active","0000-00-00","","new","1","Mar. 28, 2018 05:56:44","N/A","N/A","N/A"
"100300","MR, jaipal","nagarjuna.reddy@trxadedev.com","888-888-7777","Plot No-500 Florida ","Kansas","KS","66012","AC1234567","Pharmacy","Retail Pharmacy","active","2023-10-13","; User suspended on 10/13/2023 - Reason: Testing TRX-9200 Click Here on POP","final","1","Oct. 08, 2016 20:00:00","N/A","N/A","N/A"
"100301","Uma","sravya.jetti@trxadedev.com","998-989-8985","5-25 ","New york","NY","10005","UM1234567","Wholesaler","Distributor","active","0000-00-00","","final","1","May. 21, 2018 11:40:16","N/A","N/A","N/A"
"100302","Reddy","wcrawford@trxade.com","933-999-9999","anji temple street","New York","NY","50001","OM1234567","Pharmacy","Hospital","active","0000-00-00","","ready","1","May. 31, 2018 09:13:14","N/A","N/A","N/A"
"100303","GNR Pharmacy (TN)","gnr.mca@gmail.com","999-999-1234","Legal Street Address","Legal City","FL","15056","AS7654321","Pharmacy","","active","0000-00-00","","final","1","Jul. 16, 2018 06:14:42","N/A","N/A","N/A"
"100304","GNR","gnr.mca@gmail.com","999-999-1234","Street Address","Florida","FL","53223","AP1234567","Pharmacy","Hospital","active","0000-00-00","","final","1","Jul. 17, 2018 07:26:23","N/A","N/A","N/A"
"100305","Reddy","gnr.mca@gmail.com","999-999-1234","Address 	Street Address","City","FL","10004","RS1234567","Pharmacy","","active","0000-00-00","","new","1","Jul. 17, 2018 09:45:27","N/A","N/A","N/A"
"100306","GNR","gnr.mca@gmail.com","999-999-1235","Street Address","Florida","FL","53223","WE1234567","Pharmacy","","active","0000-00-00","","final","1","Jul. 18, 2018 09:41:46","N/A","N/A","N/A"
"100307","Best Pharamcy","gnr.mca@gmail.com","999-999-9991","Flot No 123, Street 456","New York","NY","10005","AV1234567","Pharmacy","Hospital","active","0000-00-00","","new","1","Aug. 16, 2018 03:40:29","N/A","N/A","N/A"
"100308","Taiga Legal Taiga","nagarjuna.golamaru@amzur.com","888-888-8888","florida","florida","FL","53001","SY1234567","Wholesaler","","active","0000-00-00","","final","1","Aug. 20, 2018 08:55:09","N/A","N/A","N/A"
